index,state_time,prediction_time,stage,raw_endpoint_rmse,expression_endpoint_rmse,expression_pca_endpoint_distance,support_fraction,reference_pca_distance_median,reference_pca_distance_p90,zero_expression_fraction
14,0.7200000286102295,0.7200000286102295,denoising,1.0529319718235484,0.40197819320196726,5.4801836013793945,0.0532310946675755,5.577341556549072,7.520097017288208,0.0
15,0.699999988079071,0.699999988079071,denoising,1.028149386241288,0.39568682998298843,5.375552177429199,0.05373518770973154,5.5601959228515625,7.483968257904053,0.0
16,0.6800000071525574,0.6800000071525574,denoising,1.003082267017973,0.3894234429224581,5.274548530578613,0.05424263973364094,5.545248746871948,7.46929669380188,0.0
17,0.6600000262260437,0.6600000262260437,denoising,0.9777380880963631,0.3829923875840886,5.180140495300293,0.05473493537646812,5.5288755893707275,7.4463207721710205,0.0
18,0.6399999856948853,0.6399999856948853,denoising,0.9521245899018782,0.37621060563579456,5.078736305236816,0.055275157954068795,5.506584405899048,7.417643785476685,0.0
19,0.6200000047683716,0.6200000047683716,denoising,0.9262506859185959,0.3690899695704236,4.9731597900390625,0.055845611367449664,5.495061635971069,7.415743827819824,0.0
20,0.6000000238418579,0.6000000238418579,denoising,0.9001245478652306,0.3617370206353899,4.864397048950195,0.056429664560612415,5.477532386779785,7.426285743713379,0.0
21,0.5799999833106995,0.5799999833106995,denoising,0.8737544354828021,0.3539243080463535,4.749155521392822,0.05705230508074664,5.463616609573364,7.426860570907593,0.0
22,0.5600000023841858,0.5600000023841858,denoising,0.8471484685307552,0.3459052185591868,4.631728649139404,0.05766363975985738,5.442348957061768,7.390732526779175,0.0
23,0.5400000214576721,0.5400000214576721,denoising,0.8203140687680983,0.3376076821413326,4.509690284729004,0.05828996696728188,5.430506467819214,7.3798723220825195,0.0
24,0.5199999809265137,0.5199999809265137,denoising,0.7932584999441765,0.32904928349604934,4.38429069519043,0.05890752805159396,5.404338359832764,7.399939298629761,0.0
25,0.5,0.5,denoising,0.7659885877472206,0.32029213463499734,4.258594989776611,0.0595182892460151,5.37860894203186,7.382377624511719,0.0
26,0.47999998927116394,0.47999998927116394,denoising,0.7385111360245546,0.3112889893083724,4.123774528503418,0.06015149826971476,5.358672142028809,7.358441352844238,0.0
27,0.4599999785423279,0.4599999785423279,denoising,0.7108327598549822,0.3022052717387215,3.988318920135498,0.0607974058829698,5.340852975845337,7.348905086517334,0.0
28,0.4399999976158142,0.4399999976158142,denoising,0.6829603684874865,0.2930196589653742,3.844404458999634,0.0614629758284396,5.326299428939819,7.322319984436035,0.0
29,0.41999998688697815,0.41999998688697815,denoising,0.654900500146314,0.2838053602766436,3.695871591567993,0.06212911925859899,5.301756381988525,7.309918642044067,0.0
30,0.3999999761581421,0.3999999761581421,denoising,0.626659581743018,0.2743749533140588,3.5439841747283936,0.0628130407141359,5.287762641906738,7.310556173324585,0.0
31,0.3799999952316284,0.3799999952316284,denoising,0.5982437295982501,0.26508704116075543,3.392320156097412,0.06346066878145973,5.271132946014404,7.289188385009766,0.0
32,0.35999998450279236,0.35999998450279236,denoising,0.5696587797022218,0.2562461666375836,3.239525318145752,0.06408019609899329,5.273058176040649,7.287405729293823,0.0
33,0.3400000035762787,0.3400000035762787,denoising,0.5409111153050595,0.24726249135396966,3.0847928524017334,0.06468186346476511,5.262468099594116,7.286594867706299,0.0
34,0.3199999928474426,0.3199999928474426,denoising,0.5120081346069173,0.23853068653414827,2.923938035964966,0.06525985410549497,5.245026588439941,7.283837556838989,0.0
35,0.29999998211860657,0.29999998211860657,denoising,0.4829585910149898,0.23027493356056372,2.7587263584136963,0.06581859204593121,5.237555027008057,7.296430349349976,0.0
36,0.2800000011920929,0.2800000011920929,denoising,0.4537716118599586,0.22213270181223743,2.5929126739501953,0.06637315174077181,5.228440761566162,7.256763935089111,0.0
37,0.25999999046325684,0.25999999046325684,denoising,0.4244562062975621,0.21423562615418518,2.4301598072052,0.0668806037646812,5.223472595214844,7.256005764007568,0.0
38,0.23999999463558197,0.23999999463558197,denoising,0.39502004842682736,0.2064465788619449,2.2754857540130615,0.06735077928376677,5.221569061279297,7.277010202407837,0.0
39,0.2199999988079071,0.2199999988079071,denoising,0.365468601539262,0.19859450873266873,2.1320316791534424,0.06776753880033556,5.228242874145508,7.286143064498901,0.0
40,0.19999998807907104,0.19999998807907104,denoising,0.3358059072807649,0.19060321105687228,2.0000224113464355,0.06815578793519295,5.221081733703613,7.283380031585693,0.0
41,0.17999999225139618,0.17999999225139618,denoising,0.3060315756993275,0.18176693363322233,1.8662610054016113,0.06850815331375838,5.224708795547485,7.305735111236572,0.0
42,0.1599999964237213,0.1599999964237213,denoising,0.27614190598391364,0.1721957301667505,1.735234260559082,0.06881398450608221,5.2297585010528564,7.3158276081085205,0.0
43,0.14000000059604645,0.14000000059604645,denoising,0.246123934875025,0.16183874112637878,1.5959843397140503,0.06908196570889262,5.23000955581665,7.326581239700317,0.0
44,0.11999999731779099,0.11999999731779099,denoising,0.2159513943760059,0.15008091799908402,1.4479801654815674,0.0693327423710151,5.229024648666382,7.366983652114868,0.0
45,0.09999999403953552,0.09999999403953552,denoising,0.18557044274148074,0.1367369279432038,1.2871094942092896,0.06957131200188758,5.229309558868408,7.363631010055542,0.0
46,0.07999999821186066,0.07999999821186066,denoising,0.15486914542646546,0.12063317219083168,1.1055493354797363,0.06978751572986577,5.2305169105529785,7.392270565032959,0.0
47,0.05999999865889549,0.05999999865889549,denoising,0.12360748069707789,0.10070291524582256,0.89299476146698,0.07002633113989094,5.2257301807403564,7.4340174198150635,0.0
48,0.03999999910593033,0.03999999910593033,denoising,0.0912096202808027,0.07203536011471848,0.6076183319091797,0.07032224923972315,5.239840030670166,7.472022533416748,0.0
49,0.019999999552965164,0.019999999552965164,denoising,0.05595470560884935,0.0,0.0,0.07076743721161913,5.263898611068726,7.502798795700073,0.0
50,0.0,0.019999999552965164,clean_endpoint,0.0,0.0,0.0,0.07076743721161913,5.263898611068726,7.502798795700073,0.0
