index,state_time,prediction_time,stage,raw_endpoint_rmse,expression_endpoint_rmse,expression_pca_endpoint_distance,support_fraction,reference_pca_distance_median,reference_pca_distance_p90,zero_expression_fraction
15,0.699999988079071,0.699999988079071,denoising,1.0296183022718193,0.28845696343440475,10.196950912475586,0.04155865116539908,4.851531028747559,7.920233345031738,0.0
16,0.6800000071525574,0.6800000071525574,denoising,1.0043130324440317,0.2847271805404201,10.039936065673828,0.041981922828362675,4.850795745849609,7.954295921325683,0.0
17,0.6600000262260437,0.6600000262260437,denoising,0.9787393759573411,0.2807667388269902,9.902225494384766,0.042425390024141175,4.834307670593262,7.963384008407592,0.0
18,0.6399999856948853,0.6399999856948853,denoising,0.9529047390386036,0.2764518173815631,9.755884170532227,0.0429148396107503,4.810154914855957,8.00261926651001,0.0
19,0.6200000047683716,0.6200000047683716,denoising,0.9268177598869186,0.2719593153147938,9.617008209228516,0.043429241529225775,4.811969041824341,8.007394218444825,0.0
20,0.6000000238418579,0.6000000238418579,denoising,0.9004863574023187,0.26709475865202414,9.465381622314453,0.04398762297577337,4.797134637832642,8.076221370697022,0.0
21,0.5799999833106995,0.5799999833106995,denoising,0.8739185266269421,0.26178012475473167,9.31100845336914,0.04458255666766365,4.77184271812439,8.09980821609497,0.0
22,0.5600000023841858,0.5600000023841858,denoising,0.8471220834958226,0.2561832243262764,9.163633346557617,0.04520035637604683,4.73413610458374,8.116108894348145,0.0
23,0.5400000214576721,0.5400000214576721,denoising,0.8201040905092754,0.25021355652870764,9.010625839233398,0.04583359481819347,4.700218677520752,8.118018341064452,0.0
24,0.5199999809265137,0.5199999809265137,denoising,0.7928713963313679,0.24392487281544825,8.843381881713867,0.04646616563942061,4.668823957443237,8.11213846206665,0.0
25,0.5,0.5,denoising,0.7654303585974916,0.2372851027067688,8.671539306640625,0.04710658100645189,4.629971265792847,8.128794193267822,0.0
26,0.47999998927116394,0.47999998927116394,denoising,0.7377872656689308,0.23035205366042846,8.488219261169434,0.047755341634976925,4.612098693847656,8.097942924499511,0.0
27,0.4599999785423279,0.4599999785423279,denoising,0.7099481707388897,0.22294626508609197,8.308610916137695,0.04842254529140318,4.57851505279541,8.186950969696044,0.0
28,0.4399999976158142,0.4399999976158142,denoising,0.6819193643762438,0.2154386768027724,8.09765338897705,0.049077564866048536,4.558062553405762,8.21006269454956,0.0
29,0.41999998688697815,0.41999998688697815,denoising,0.6537066955162145,0.20763387962420907,7.870222568511963,0.049739093744659034,4.545796155929565,8.279398250579835,0.0
30,0.3999999761581421,0.3999999761581421,denoising,0.625315842207311,0.19961616546978347,7.634799480438232,0.050400205360194836,4.515982627868652,8.343367767333984,0.0
31,0.3799999952316284,0.3799999952316284,denoising,0.5967521394928607,0.19161156396695683,7.406411647796631,0.05101408279567595,4.512475252151489,8.401185226440429,0.0
32,0.35999998450279236,0.35999998450279236,denoising,0.5680206109301941,0.18368059353850985,7.157804489135742,0.05160976756110067,4.531835317611694,8.397243118286132,0.0
33,0.3400000035762787,0.3400000035762787,denoising,0.5391267531166393,0.17562778242276045,6.903237342834473,0.05216314185075201,4.555628061294556,8.502575874328613,0.0
34,0.3199999928474426,0.3199999928474426,denoising,0.510076940076979,0.16759561145078727,6.62820291519165,0.052692481787301314,4.6239540576934814,8.612855911254881,0.0
35,0.29999998211860657,0.29999998211860657,denoising,0.48087874518441126,0.15993675754619163,6.3125200271606445,0.053183266615749444,4.622452020645142,8.658119201660156,0.0
36,0.2800000011920929,0.2800000011920929,denoising,0.45153997988599487,0.15224740708975182,5.989018440246582,0.0536526041221586,4.695616245269775,8.963311386108398,0.0
37,0.25999999046325684,0.25999999046325684,denoising,0.422068242153768,0.14489609123448716,5.675878047943115,0.054082051278627585,4.75862717628479,9.088635730743409,0.0
38,0.23999999463558197,0.23999999463558197,denoising,0.39246977700607555,0.13779788047725453,5.392312049865723,0.05445875638245599,4.824229955673218,9.396846675872801,0.0
39,0.2199999988079071,0.2199999988079071,denoising,0.3627487066913948,0.1309856752852845,5.108482360839844,0.05478722587485045,4.884446620941162,9.61804666519165,0.0
40,0.19999998807907104,0.19999998807907104,denoising,0.3329079715192566,0.12412684291923662,4.820550918579102,0.055090909940608446,4.958839654922485,9.747919940948483,0.0
41,0.17999999225139618,0.17999999225139618,denoising,0.3029465261678728,0.11713805259101168,4.5393476486206055,0.0553570403296445,5.035813331604004,9.93002004623413,0.0
42,0.1599999964237213,0.1599999964237213,denoising,0.2728608678674233,0.10976979201970741,4.226648807525635,0.055583030010895575,5.122708082199097,9.999158477783203,0.0
43,0.14000000059604645,0.14000000059604645,denoising,0.24263982252598,0.1021429763725528,3.9027178287506104,0.05576954660528115,5.186558961868286,10.029888343811034,0.0
44,0.11999999731779099,0.11999999731779099,denoising,0.21226198689315165,0.09377390551313006,3.5259947776794434,0.05594521435972483,5.219778776168823,10.13026075363159,0.0
45,0.09999999403953552,0.09999999403953552,denoising,0.18168447267324253,0.084385957793473,3.1464571952819824,0.05610460885425568,5.274306297302246,10.243779182434082,0.0
46,0.07999999821186066,0.07999999821186066,denoising,0.15081902457122737,0.07334606392126194,2.696993589401245,0.05625031711993676,5.323874235153198,10.303984355926513,0.0
47,0.05999999865889549,0.05999999865889549,denoising,0.11947819358044082,0.06007090209720484,2.1400821208953857,0.05639043406041702,5.388812780380249,10.42909870147705,0.0
48,0.03999999910593033,0.03999999910593033,denoising,0.08721151753784642,0.04203027033740008,1.4270375967025757,0.05657619958126816,5.444087743759155,10.643184280395506,0.0
49,0.019999999552965164,0.019999999552965164,denoising,0.05264730551162165,0.0,0.0,0.056844249380447784,5.540068626403809,10.998776912689209,0.0
50,0.0,0.019999999552965164,clean_endpoint,0.0,0.0,0.0,0.056844249380447784,5.540068626403809,10.998776912689209,0.0
